Driver Response Timestamp,Order Create Timestamp,Order Id
3/27/17 12:22:22,3/27/17 12:22:02,1184
3/27/17 12:22:49,3/27/17 12:22:39,1185
3/27/17 12:26:17,3/27/17 12:26:10,1186
3/27/17 12:27:41,3/27/17 12:27:33,1187
3/27/17 12:31:29,3/27/17 12:31:01,1188
3/27/17 12:31:33,3/27/17 12:31:11,1189
3/27/17 12:32:08,3/27/17 12:32:00,1190
3/27/17 12:33:12,3/27/17 12:32:20,1191
3/27/17 12:32:32,3/27/17 12:32:25,1192
3/27/17 12:33:31,3/27/17 12:33:17,1193
3/27/17 12:35:17,3/27/17 12:33:21,1194
3/27/17 12:34:52,3/27/17 12:34:44,1195
3/27/17 12:37:10,3/27/17 12:36:19,1196
3/27/17 12:38:42,3/27/17 12:38:23,1197
3/27/17 12:39:43,3/27/17 12:38:53,1198
3/27/17 12:40:19,3/27/17 12:39:58,1199
3/27/17 12:40:35,3/27/17 12:40:27,1200
3/27/17 12:42:48,3/27/17 12:42:40,1201
3/27/17 12:43:18,3/27/17 12:43:10,1202
3/27/17 12:44:56,3/27/17 12:44:49,1203
3/27/17 12:46:39,3/27/17 12:46:23,1204
3/27/17 12:47:12,3/27/17 12:47:01,1205
3/27/17 12:51:00,3/27/17 12:50:52,1206
3/27/17 12:52:05,3/27/17 12:51:43,1207
3/27/17 12:52:47,3/27/17 12:52:26,1208
3/27/17 12:52:53,3/27/17 12:52:43,1209
3/27/17 12:54:40,3/27/17 12:54:22,1210
3/27/17 12:54:59,3/27/17 12:54:52,1211
3/27/17 12:55:27,3/27/17 12:55:19,1212
3/27/17 12:58:14,3/27/17 12:57:52,1213
3/27/17 12:58:14,3/27/17 12:58:05,1214
3/27/17 13:00:12,3/27/17 12:59:47,1215
3/27/17 13:00:19,3/27/17 12:59:57,1216
3/27/17 13:01:18,3/27/17 13:00:34,1217
3/27/17 13:02:28,3/27/17 13:01:33,1218
3/27/17 13:02:43,3/27/17 13:02:08,1219
3/27/17 13:04:51,3/27/17 13:04:43,1220
3/27/17 13:06:13,3/27/17 13:05:46,1221
3/27/17 13:06:42,3/27/17 13:06:34,1222
3/27/17 13:08:21,3/27/17 13:08:08,1223
3/27/17 13:09:12,3/27/17 13:09:04,1224
3/27/17 13:09:34,3/27/17 13:09:25,1225
3/27/17 13:11:18,3/27/17 13:10:26,1226
3/27/17 13:12:54,3/27/17 13:12:45,1227
3/27/17 13:13:38,3/27/17 13:13:29,1228
3/27/17 13:14:39,3/27/17 13:14:24,1229
3/27/17 13:19:04,3/27/17 13:18:55,1230
3/27/17 13:20:42,3/27/17 13:20:35,1231
3/27/17 13:22:11,3/27/17 13:22:04,1232
3/27/17 13:23:45,3/27/17 13:23:00,1233
3/27/17 13:33:06,3/27/17 13:25:23,1234
3/27/17 13:29:55,3/27/17 13:29:48,1235
3/27/17 13:31:14,3/27/17 13:30:45,1236
3/27/17 13:31:50,3/27/17 13:31:29,1237
3/27/17 13:32:59,3/27/17 13:31:49,1238
3/27/17 13:34:21,3/27/17 13:33:58,1239
3/27/17 13:38:23,3/27/17 13:38:13,1240
3/27/17 13:39:46,3/27/17 13:39:11,1241
3/27/17 13:41:10,3/27/17 13:41:03,1242
3/27/17 13:42:33,3/27/17 13:41:52,1243
3/27/17 13:42:09,3/27/17 13:42:01,1244
3/27/17 13:42:52,3/27/17 13:42:45,1245
3/27/17 13:43:34,3/27/17 13:43:08,1246
3/27/17 13:43:29,3/27/17 13:43:20,1247
3/27/17 13:44:39,3/27/17 13:44:31,1248
3/27/17 13:47:27,3/27/17 13:47:19,1249
3/27/17 13:50:40,3/27/17 13:50:02,1250
3/27/17 13:50:12,3/27/17 13:50:03,1251
3/27/17 13:51:44,3/27/17 13:51:32,1252
3/27/17 13:52:16,3/27/17 13:51:54,1253
3/27/17 13:52:13,3/27/17 13:52:05,1254
3/27/17 13:53:42,3/27/17 13:52:57,1255
3/27/17 13:53:41,3/27/17 13:53:32,1256
3/27/17 13:54:17,3/27/17 13:54:08,1257
3/27/17 13:55:01,3/27/17 13:54:53,1258
3/27/17 13:57:08,3/27/17 13:56:54,1259
3/27/17 13:57:15,3/27/17 13:57:02,1260
3/27/17 13:58:52,3/27/17 13:58:21,1261
3/27/17 14:02:44,3/27/17 14:02:16,1262
3/27/17 14:06:07,3/27/17 14:05:59,1263
3/27/17 14:08:03,3/27/17 14:07:42,1264
3/27/17 14:10:16,3/27/17 14:10:09,1265
3/27/17 14:10:51,3/27/17 14:10:43,1266
3/27/17 14:11:51,3/27/17 14:11:24,1267
3/27/17 14:11:44,3/27/17 14:11:36,1268
3/27/17 14:12:59,3/27/17 14:12:52,1269
3/27/17 14:15:16,3/27/17 14:14:13,1270
3/27/17 14:15:22,3/27/17 14:15:10,1271
3/27/17 14:15:52,3/27/17 14:15:43,1272
3/27/17 14:16:51,3/27/17 14:16:14,1273
3/27/17 14:16:40,3/27/17 14:16:31,1274
3/27/17 14:17:46,3/27/17 14:17:40,1275
3/27/17 14:18:38,3/27/17 14:18:28,1276
3/27/17 14:19:28,3/27/17 14:19:20,1277
3/27/17 14:19:39,3/27/17 14:19:29,1278
3/27/17 14:22:47,3/27/17 14:22:38,1279
3/27/17 14:36:08,3/27/17 14:26:35,1280
3/27/17 14:31:53,3/27/17 14:29:47,1281
3/27/17 14:32:36,3/27/17 14:32:28,1282
3/27/17 14:34:41,3/27/17 14:34:01,1283
3/27/17 14:35:42,3/27/17 14:34:32,1284
3/27/17 14:37:14,3/27/17 14:36:51,1285
3/27/17 14:41:05,3/27/17 14:40:56,1286
3/27/17 14:42:56,3/27/17 14:42:36,1287
3/27/17 14:43:18,3/27/17 14:43:10,1288
3/27/17 14:48:03,3/27/17 14:47:38,1289
3/27/17 14:51:28,3/27/17 14:51:22,1290
3/27/17 14:51:35,3/27/17 14:51:27,1291
3/27/17 14:51:50,3/27/17 14:51:40,1292
3/27/17 14:55:25,3/27/17 14:55:01,1293
3/27/17 15:00:06,3/27/17 14:59:45,1294
3/27/17 15:00:05,3/27/17 14:59:56,1295
3/27/17 15:02:11,3/27/17 15:02:01,1296
3/27/17 15:06:00,3/27/17 15:05:52,1297
3/27/17 15:09:08,3/27/17 15:08:48,1298
3/27/17 15:13:23,3/27/17 15:13:13,1299
3/27/17 15:15:07,3/27/17 15:14:46,1300
3/27/17 15:16:07,3/27/17 15:16:00,1301
3/27/17 15:25:40,3/27/17 15:25:31,1302
3/27/17 15:36:52,3/27/17 15:36:42,1303
3/27/17 15:39:40,3/27/17 15:39:15,1304
3/27/17 15:41:25,3/27/17 15:41:00,1305
3/27/17 15:42:11,3/27/17 15:42:02,1306
3/27/17 15:42:17,3/27/17 15:42:10,1307
3/27/17 15:44:35,3/27/17 15:44:18,1308
3/27/17 15:57:39,3/27/17 15:45:51,1309
3/27/17 15:46:19,3/27/17 15:46:10,1310
3/27/17 15:47:42,3/27/17 15:47:05,1311
3/27/17 15:50:45,3/27/17 15:50:23,1312
3/27/17 15:52:02,3/27/17 15:51:18,1313
3/27/17 15:51:56,3/27/17 15:51:37,1314
3/27/17 15:52:52,3/27/17 15:52:28,1315
3/27/17 15:56:02,3/27/17 15:55:47,1316
3/27/17 15:56:11,3/27/17 15:55:50,1317
3/27/17 15:56:59,3/27/17 15:56:38,1318
3/27/17 16:03:37,3/27/17 16:03:29,1319
3/27/17 16:08:19,3/27/17 16:08:04,1320
3/27/17 16:15:22,3/27/17 16:15:12,1321
3/27/17 16:17:46,3/27/17 16:17:04,1322
3/27/17 16:19:28,3/27/17 16:19:08,1323
3/27/17 16:21:48,3/27/17 16:21:24,1324
3/27/17 16:26:59,3/27/17 16:26:48,1325
3/27/17 16:34:01,3/27/17 16:33:40,1326
3/27/17 16:37:28,3/27/17 16:36:49,1327
3/27/17 16:39:21,3/27/17 16:38:53,1328
3/27/17 16:43:52,3/27/17 16:43:27,1329
3/27/17 16:43:52,3/27/17 16:43:28,1330
3/27/17 16:45:50,3/27/17 16:45:37,1331
3/27/17 16:47:38,3/27/17 16:47:01,1332
3/27/17 16:58:05,3/27/17 16:57:01,1333
3/27/17 16:58:55,3/27/17 16:58:05,1334
3/27/17 17:00:11,3/27/17 16:59:18,1335
3/27/17 17:02:21,3/27/17 17:02:12,1336
3/27/17 17:28:20,3/27/17 17:14:54,1337
3/27/17 17:15:33,3/27/17 17:15:20,1338
3/27/17 17:17:54,3/27/17 17:17:27,1339
3/27/17 17:24:47,3/27/17 17:24:34,1340
3/27/17 17:34:34,3/27/17 17:34:17,1341
3/27/17 17:36:38,3/27/17 17:36:29,1342
3/27/17 17:37:43,3/27/17 17:37:33,1343
3/27/17 17:40:38,3/27/17 17:40:31,1344
3/27/17 17:41:43,3/27/17 17:41:36,1345
3/27/17 17:42:14,3/27/17 17:42:00,1346
3/27/17 17:49:08,3/27/17 17:48:58,1347
3/27/17 17:51:01,3/27/17 17:50:53,1348
3/27/17 17:51:15,3/27/17 17:51:05,1349
3/27/17 17:59:07,3/27/17 17:58:58,1350
3/27/17 18:38:13,3/27/17 18:37:53,1351
3/27/17 18:39:49,3/27/17 18:39:25,1352
3/27/17 18:39:42,3/27/17 18:39:30,1353
3/27/17 18:45:37,3/27/17 18:45:29,1354
3/27/17 18:56:49,3/27/17 18:56:43,1355
3/27/17 19:53:32,3/27/17 19:53:16,1356
3/27/17 20:05:23,3/27/17 20:05:14,1357
3/27/17 20:18:42,3/27/17 20:17:51,1358
3/27/17 20:20:16,3/27/17 20:19:26,1359
3/27/17 20:38:44,3/27/17 20:38:35,1360
3/27/17 20:52:45,3/27/17 20:52:35,1361
3/27/17 21:13:55,3/27/17 21:13:22,1362
3/27/17 22:45:09,3/27/17 22:44:33,1363
3/27/17 22:54:20,3/27/17 22:54:09,1364
3/28/17 2:19:33,3/28/17 2:19:25,1365
3/28/17 3:26:01,3/28/17 3:19:01,1366
3/28/17 3:46:13,3/28/17 3:27:49,1367
3/28/17 3:35:39,3/28/17 3:28:39,1368
3/28/17 3:34:26,3/28/17 3:33:30,1369
3/28/17 3:39:12,3/28/17 3:38:00,1370
3/28/17 3:52:06,3/28/17 3:51:44,1371
3/28/17 3:57:28,3/28/17 3:57:12,1372
3/28/17 4:11:06,3/28/17 4:00:25,1373
3/28/17 4:03:20,3/28/17 4:02:35,1374
3/28/17 4:06:08,3/28/17 4:05:47,1375
3/28/17 4:16:31,3/28/17 4:16:11,1376
3/28/17 4:25:01,3/28/17 4:25:01,1377
3/28/17 4:33:17,3/28/17 4:32:35,1378
3/28/17 4:38:13,3/28/17 4:37:53,1379
3/28/17 4:39:42,3/28/17 4:39:35,1380
3/28/17 4:41:45,3/28/17 4:41:12,1381
3/28/17 4:43:15,3/28/17 4:42:58,1382
3/28/17 5:04:58,3/28/17 4:44:04,1383
3/28/17 4:45:58,3/28/17 4:45:05,1384
3/28/17 4:46:23,3/28/17 4:46:12,1385
3/28/17 4:47:25,3/28/17 4:47:16,1386
3/28/17 4:47:47,3/28/17 4:47:36,1387
3/28/17 4:48:21,3/28/17 4:47:55,1388
3/28/17 4:50:43,3/28/17 4:50:31,1389
3/28/17 4:54:02,3/28/17 4:53:43,1390
3/28/17 4:55:27,3/28/17 4:55:07,1391
3/28/17 4:57:14,3/28/17 4:56:49,1392
3/28/17 4:57:48,3/28/17 4:57:37,1393
3/28/17 5:12:02,3/28/17 4:58:53,1394
3/28/17 5:00:00,3/28/17 4:59:37,1395
3/28/17 5:07:06,3/28/17 5:06:56,1396
3/28/17 5:15:13,3/28/17 5:14:49,1397
3/28/17 5:15:17,3/28/17 5:15:06,1398
3/28/17 5:20:24,3/28/17 5:20:03,1399
3/28/17 5:21:43,3/28/17 5:21:06,1400
3/28/17 5:21:47,3/28/17 5:21:39,1401
3/28/17 5:21:49,3/28/17 5:21:40,1402
3/28/17 5:24:06,3/28/17 5:23:37,1403
3/28/17 5:25:32,3/28/17 5:24:55,1404
3/28/17 5:26:17,3/28/17 5:25:56,1405
3/28/17 5:26:35,3/28/17 5:26:26,1406
3/28/17 5:45:49,3/28/17 5:27:25,1407
3/28/17 5:29:09,3/28/17 5:28:57,1408
3/28/17 5:32:59,3/28/17 5:32:51,1409
3/28/17 5:34:21,3/28/17 5:34:11,1410
3/28/17 5:42:15,3/28/17 5:36:24,1411
3/28/17 5:38:13,3/28/17 5:37:47,1412
3/28/17 5:38:36,3/28/17 5:37:59,1413
3/28/17 5:45:57,3/28/17 5:45:43,1414
3/28/17 5:46:18,3/28/17 5:46:11,1415
3/28/17 5:50:45,3/28/17 5:50:38,1416
3/28/17 5:52:53,3/28/17 5:52:14,1417
3/28/17 5:55:38,3/28/17 5:55:11,1418
3/28/17 5:55:37,3/28/17 5:55:27,1419
3/28/17 5:56:48,3/28/17 5:56:40,1420
3/28/17 5:57:05,3/28/17 5:56:57,1421
3/28/17 5:58:47,3/28/17 5:58:09,1422
3/28/17 5:59:35,3/28/17 5:59:25,1423
3/28/17 6:01:44,3/28/17 6:01:07,1424
3/28/17 6:04:00,3/28/17 6:03:08,1425
3/28/17 6:06:00,3/28/17 6:05:40,1426
3/28/17 6:05:51,3/28/17 6:05:42,1427
3/28/17 6:06:03,3/28/17 6:05:53,1428
3/28/17 6:07:41,3/28/17 6:07:20,1429
3/28/17 6:11:45,3/28/17 6:10:57,1430
3/28/17 6:12:10,3/28/17 6:11:33,1431
3/28/17 6:12:48,3/28/17 6:12:39,1432
3/28/17 6:13:03,3/28/17 6:13:03,1433
3/28/17 6:14:25,3/28/17 6:14:04,1434
3/28/17 6:16:43,3/28/17 6:16:35,1435
3/28/17 6:18:45,3/28/17 6:18:20,1436
3/28/17 6:19:18,3/28/17 6:18:58,1437
3/28/17 6:19:48,3/28/17 6:19:34,1438
3/28/17 6:21:58,3/28/17 6:21:43,1439
3/28/17 6:23:58,3/28/17 6:23:50,1440
3/28/17 6:24:33,3/28/17 6:24:25,1441
3/28/17 6:25:49,3/28/17 6:25:28,1442
3/28/17 6:26:03,3/28/17 6:25:54,1443
3/28/17 6:29:09,3/28/17 6:28:49,1444
3/28/17 6:29:29,3/28/17 6:29:20,1445
3/28/17 6:29:30,3/28/17 6:29:22,1446
3/28/17 6:32:59,3/28/17 6:32:46,1447
3/28/17 6:33:37,3/28/17 6:33:29,1448
3/28/17 6:34:55,3/28/17 6:34:46,1449
3/28/17 6:35:35,3/28/17 6:35:27,1450
3/28/17 6:37:39,3/28/17 6:37:32,1451
3/28/17 6:37:53,3/28/17 6:37:33,1452
3/28/17 6:39:33,3/28/17 6:39:20,1453
3/28/17 6:39:47,3/28/17 6:39:38,1454
3/28/17 6:40:12,3/28/17 6:40:03,1455
3/28/17 6:47:16,3/28/17 6:46:56,1456
3/28/17 6:47:49,3/28/17 6:47:40,1457
3/28/17 6:48:10,3/28/17 6:48:02,1458
3/28/17 6:49:11,3/28/17 6:48:49,1459
3/28/17 6:51:14,3/28/17 6:51:06,1460
3/28/17 6:51:26,3/28/17 6:51:15,1461
3/28/17 6:52:06,3/28/17 6:51:52,1462
3/28/17 6:52:40,3/28/17 6:52:30,1463
3/28/17 6:55:45,3/28/17 6:54:53,1464
3/28/17 6:56:25,3/28/17 6:56:04,1465
3/28/17 6:56:44,3/28/17 6:56:35,1466
3/28/17 6:56:58,3/28/17 6:56:38,1467
3/28/17 6:57:25,3/28/17 6:57:06,1468
3/28/17 6:57:42,3/28/17 6:57:28,1469
3/28/17 6:58:45,3/28/17 6:58:36,1470
3/28/17 6:59:29,3/28/17 6:58:39,1471
3/28/17 6:59:10,3/28/17 6:59:02,1472
3/28/17 6:59:21,3/28/17 6:59:13,1473
3/28/17 6:59:38,3/28/17 6:59:17,1474
3/28/17 7:00:10,3/28/17 7:00:02,1475
3/28/17 7:01:16,3/28/17 7:01:06,1476
3/28/17 7:02:29,3/28/17 7:01:44,1477
3/28/17 7:01:56,3/28/17 7:01:49,1478
3/28/17 7:02:17,3/28/17 7:02:07,1479
3/28/17 7:02:49,3/28/17 7:02:35,1480
3/28/17 7:04:07,3/28/17 7:03:59,1481
3/28/17 7:05:08,3/28/17 7:04:59,1482
3/28/17 7:08:41,3/28/17 7:08:16,1483
3/28/17 7:09:22,3/28/17 7:08:28,1484
3/28/17 7:09:19,3/28/17 7:08:43,1485
3/28/17 7:11:46,3/28/17 7:11:00,1486
3/28/17 7:12:02,3/28/17 7:11:44,1487
3/28/17 7:13:35,3/28/17 7:12:53,1488
3/28/17 7:13:25,3/28/17 7:13:13,1489
3/28/17 7:13:24,3/28/17 7:13:14,1490
3/28/17 7:14:45,3/28/17 7:14:04,1491
3/28/17 7:15:18,3/28/17 7:15:09,1492
3/28/17 7:15:40,3/28/17 7:15:23,1493
3/28/17 7:15:41,3/28/17 7:15:31,1494
3/28/17 7:17:39,3/28/17 7:16:50,1495
3/28/17 7:17:46,3/28/17 7:17:02,1496
3/28/17 7:17:57,3/28/17 7:17:36,1497
3/28/17 7:19:08,3/28/17 7:18:43,1498
3/28/17 7:19:35,3/28/17 7:18:49,1499
3/28/17 7:21:01,3/28/17 7:20:51,1500
3/28/17 7:22:53,3/28/17 7:22:45,1501
3/28/17 7:24:46,3/28/17 7:24:37,1502
3/28/17 7:25:38,3/28/17 7:25:16,1503
3/28/17 7:28:47,3/28/17 7:28:34,1504
3/28/17 7:30:04,3/28/17 7:29:51,1505
3/28/17 7:30:16,3/28/17 7:30:06,1506
3/28/17 7:33:40,3/28/17 7:33:32,1507
3/28/17 7:34:27,3/28/17 7:33:50,1508
3/28/17 7:34:47,3/28/17 7:34:37,1509
3/28/17 7:35:36,3/28/17 7:35:14,1510
3/28/17 7:35:55,3/28/17 7:35:47,1511
3/28/17 7:37:41,3/28/17 7:36:39,1512
3/28/17 7:37:44,3/28/17 7:36:52,1513
3/28/17 8:14:54,3/28/17 7:39:19,1514
3/28/17 7:40:28,3/28/17 7:40:15,1515
3/28/17 7:40:41,3/28/17 7:40:33,1516
3/28/17 7:41:43,3/28/17 7:41:33,1517
3/28/17 7:42:40,3/28/17 7:42:17,1518
3/28/17 7:44:51,3/28/17 7:44:28,1519
3/28/17 7:45:40,3/28/17 7:45:19,1520
3/28/17 7:46:17,3/28/17 7:46:10,1521
3/28/17 7:49:06,3/28/17 7:46:13,1522
3/28/17 7:46:50,3/28/17 7:46:25,1523
3/28/17 7:46:33,3/28/17 7:46:33,1524
3/28/17 7:48:59,3/28/17 7:48:43,1525
3/28/17 7:49:54,3/28/17 7:49:46,1526
3/28/17 7:50:07,3/28/17 7:49:59,1527
3/28/17 7:50:27,3/28/17 7:50:03,1528
3/28/17 7:52:26,3/28/17 7:52:18,1529
3/28/17 7:52:33,3/28/17 7:52:25,1530
3/28/17 7:52:46,3/28/17 7:52:38,1531
3/28/17 7:53:22,3/28/17 7:53:01,1532
3/28/17 7:54:27,3/28/17 7:54:19,1533
3/28/17 7:57:00,3/28/17 7:56:01,1534
3/28/17 7:56:34,3/28/17 7:56:26,1535
3/28/17 8:04:34,3/28/17 7:56:55,1536
3/28/17 7:57:14,3/28/17 7:56:58,1537
3/28/17 7:58:18,3/28/17 7:57:40,1538
3/28/17 7:59:16,3/28/17 7:58:57,1539
3/28/17 8:05:14,3/28/17 7:59:09,1540
3/28/17 8:00:12,3/28/17 7:59:50,1541
3/28/17 8:02:02,3/28/17 7:59:51,1542
3/28/17 8:00:38,3/28/17 8:00:27,1543
3/28/17 8:01:48,3/28/17 8:01:28,1544
3/28/17 8:03:48,3/28/17 8:03:39,1545
3/28/17 8:03:57,3/28/17 8:03:44,1546
3/28/17 8:04:20,3/28/17 8:04:03,1547
3/28/17 8:05:24,3/28/17 8:05:14,1548
3/28/17 8:06:36,3/28/17 8:06:01,1549
3/28/17 8:07:30,3/28/17 8:06:47,1550
3/28/17 8:10:14,3/28/17 8:10:06,1551
3/28/17 8:10:34,3/28/17 8:10:26,1552
3/28/17 8:11:56,3/28/17 8:10:41,1553
3/28/17 8:11:49,3/28/17 8:11:30,1554
3/28/17 8:13:01,3/28/17 8:12:36,1555
3/28/17 8:15:04,3/28/17 8:14:44,1556
3/28/17 8:17:49,3/28/17 8:17:25,1557
3/28/17 8:21:29,3/28/17 8:21:20,1558
3/28/17 8:21:59,3/28/17 8:21:50,1559
3/28/17 8:23:28,3/28/17 8:23:19,1560
3/28/17 8:27:16,3/28/17 8:26:54,1561
3/28/17 8:29:48,3/28/17 8:29:38,1562
3/28/17 8:29:56,3/28/17 8:29:46,1563
3/28/17 8:31:05,3/28/17 8:30:57,1564
3/28/17 8:32:32,3/28/17 8:31:10,1565
3/28/17 8:32:31,3/28/17 8:32:16,1566
3/28/17 8:34:38,3/28/17 8:32:21,1567
3/28/17 8:32:49,3/28/17 8:32:43,1568
3/28/17 8:34:49,3/28/17 8:33:10,1569
3/28/17 8:35:19,3/28/17 8:35:10,1570
3/28/17 8:36:25,3/28/17 8:36:17,1571
3/28/17 8:36:42,3/28/17 8:36:32,1572
3/28/17 8:37:49,3/28/17 8:37:29,1573
3/28/17 8:38:09,3/28/17 8:38:00,1574
3/28/17 8:38:12,3/28/17 8:38:04,1575
3/28/17 8:39:27,3/28/17 8:39:03,1576
3/28/17 8:39:52,3/28/17 8:39:39,1577
3/28/17 8:41:26,3/28/17 8:41:14,1578
3/28/17 8:42:04,3/28/17 8:41:43,1579
3/28/17 8:45:45,3/28/17 8:45:33,1580
3/28/17 8:48:21,3/28/17 8:48:07,1581
3/28/17 8:49:16,3/28/17 8:49:09,1582
3/28/17 8:51:15,3/28/17 8:51:06,1583
3/28/17 8:52:43,3/28/17 8:52:17,1584
3/28/17 8:52:55,3/28/17 8:52:34,1585
3/28/17 9:14:21,3/28/17 8:52:44,1586
3/28/17 8:56:33,3/28/17 8:55:53,1587
3/28/17 8:56:27,3/28/17 8:55:58,1588
3/28/17 8:57:42,3/28/17 8:57:24,1589
3/28/17 8:58:31,3/28/17 8:58:22,1590
3/28/17 9:00:17,3/28/17 9:00:06,1591
3/28/17 9:01:25,3/28/17 9:00:50,1592
3/28/17 9:02:39,3/28/17 9:02:25,1593
3/28/17 9:04:58,3/28/17 9:04:49,1594
3/28/17 9:06:01,3/28/17 9:05:27,1595
3/28/17 9:07:24,3/28/17 9:07:13,1596
3/28/17 9:09:57,3/28/17 9:09:47,1597
3/28/17 9:11:21,3/28/17 9:10:27,1598
3/28/17 9:11:58,3/28/17 9:10:42,1599
3/28/17 9:11:51,3/28/17 9:11:41,1600
3/28/17 9:11:52,3/28/17 9:11:43,1601
3/28/17 9:12:12,3/28/17 9:11:51,1602
3/28/17 9:12:26,3/28/17 9:12:19,1603
3/28/17 9:12:28,3/28/17 9:12:20,1604
3/28/17 9:12:36,3/28/17 9:12:28,1605
3/28/17 9:15:39,3/28/17 9:15:20,1606
3/28/17 9:18:33,3/28/17 9:18:20,1607
3/28/17 9:27:16,3/28/17 9:20:05,1608
3/28/17 9:21:20,3/28/17 9:20:58,1609
3/28/17 9:21:58,3/28/17 9:21:04,1610
3/28/17 9:24:21,3/28/17 9:23:45,1611
3/28/17 9:24:13,3/28/17 9:24:06,1612
3/28/17 9:44:21,3/28/17 9:24:15,1613
3/28/17 9:26:54,3/28/17 9:26:37,1614
3/28/17 9:28:56,3/28/17 9:28:46,1615
3/28/17 9:29:32,3/28/17 9:29:22,1616
3/28/17 9:29:48,3/28/17 9:29:41,1617
3/28/17 9:30:49,3/28/17 9:30:25,1618
3/28/17 9:32:12,3/28/17 9:31:50,1619
3/28/17 9:34:16,3/28/17 9:34:03,1620
3/28/17 9:36:32,3/28/17 9:36:09,1621
3/28/17 9:37:32,3/28/17 9:37:12,1622
3/28/17 9:39:18,3/28/17 9:39:11,1623
3/28/17 9:40:30,3/28/17 9:39:57,1624
3/28/17 9:44:05,3/28/17 9:42:56,1625
3/28/17 9:45:30,3/28/17 9:45:17,1626
3/28/17 10:00:09,3/28/17 9:45:19,1627
3/28/17 9:46:47,3/28/17 9:46:38,1628
3/28/17 9:49:54,3/28/17 9:49:46,1629
3/28/17 9:49:59,3/28/17 9:49:48,1630
3/28/17 9:53:26,3/28/17 9:52:36,1631
3/28/17 9:52:56,3/28/17 9:52:49,1632
3/28/17 9:54:33,3/28/17 9:54:26,1633
3/28/17 9:55:10,3/28/17 9:55:01,1634
3/28/17 9:56:34,3/28/17 9:55:58,1635
3/28/17 9:57:23,3/28/17 9:57:00,1636
3/28/17 9:57:49,3/28/17 9:57:40,1637
3/28/17 9:58:00,3/28/17 9:57:52,1638
3/28/17 9:59:00,3/28/17 9:58:10,1639
3/28/17 9:58:41,3/28/17 9:58:34,1640
3/28/17 9:58:48,3/28/17 9:58:40,1641
3/28/17 9:59:05,3/28/17 9:58:51,1642
3/28/17 10:00:48,3/28/17 10:00:30,1643
3/28/17 10:00:41,3/28/17 10:00:31,1644
3/28/17 10:01:39,3/28/17 10:01:20,1645
3/28/17 10:01:46,3/28/17 10:01:27,1646
3/28/17 10:03:50,3/28/17 10:03:41,1647
3/28/17 10:05:01,3/28/17 10:04:47,1648
3/28/17 10:05:02,3/28/17 10:04:54,1649
3/28/17 10:06:32,3/28/17 10:06:24,1650
3/28/17 10:06:53,3/28/17 10:06:36,1651
3/28/17 10:08:22,3/28/17 10:08:14,1652
3/28/17 10:08:39,3/28/17 10:08:32,1653
3/28/17 10:10:39,3/28/17 10:10:29,1654
3/28/17 10:11:31,3/28/17 10:11:23,1655
3/28/17 10:12:00,3/28/17 10:11:39,1656
3/28/17 10:13:06,3/28/17 10:13:06,1657
3/28/17 10:15:27,3/28/17 10:15:20,1658
3/28/17 10:15:50,3/28/17 10:15:41,1659
3/28/17 10:15:52,3/28/17 10:15:41,1660
3/28/17 10:16:14,3/28/17 10:16:03,1661
3/28/17 10:16:12,3/28/17 10:16:03,1662
3/28/17 10:17:28,3/28/17 10:17:19,1663
3/28/17 10:18:27,3/28/17 10:18:05,1664
3/28/17 10:20:40,3/28/17 10:19:08,1665
3/28/17 10:19:34,3/28/17 10:19:25,1666
3/28/17 10:22:15,3/28/17 10:19:42,1667
3/28/17 10:20:22,3/28/17 10:20:13,1668
3/28/17 10:20:37,3/28/17 10:20:24,1669
3/28/17 10:21:03,3/28/17 10:20:55,1670
3/28/17 10:21:31,3/28/17 10:21:08,1671
3/28/17 10:23:20,3/28/17 10:21:12,1672
3/28/17 10:22:30,3/28/17 10:21:40,1673
3/28/17 10:22:16,3/28/17 10:21:54,1674
3/28/17 10:22:17,3/28/17 10:22:08,1675
3/28/17 10:23:04,3/28/17 10:22:41,1676
3/28/17 10:23:17,3/28/17 10:23:09,1677
3/28/17 10:23:36,3/28/17 10:23:27,1678
3/28/17 10:23:53,3/28/17 10:23:44,1679
3/28/17 10:25:09,3/28/17 10:25:01,1680
3/28/17 10:25:22,3/28/17 10:25:01,1681
3/28/17 10:26:16,3/28/17 10:25:53,1682
3/28/17 10:34:09,3/28/17 10:27:49,1683
3/28/17 10:28:11,3/28/17 10:27:59,1684
3/28/17 10:29:43,3/28/17 10:29:02,1685
3/28/17 10:30:08,3/28/17 10:29:28,1686
3/28/17 10:30:27,3/28/17 10:29:47,1687
3/28/17 10:30:01,3/28/17 10:29:53,1688
3/28/17 10:32:52,3/28/17 10:32:30,1689
3/28/17 10:32:57,3/28/17 10:32:49,1690
3/28/17 10:33:32,3/28/17 10:33:24,1691
3/28/17 10:45:49,3/28/17 10:33:53,1692
3/28/17 10:35:59,3/28/17 10:35:44,1693
3/28/17 10:38:40,3/28/17 10:36:31,1694
3/28/17 10:37:24,3/28/17 10:37:15,1695
3/28/17 10:38:11,3/28/17 10:37:43,1696
3/28/17 10:38:00,3/28/17 10:37:51,1697
3/28/17 10:38:11,3/28/17 10:37:59,1698
3/28/17 10:41:21,3/28/17 10:38:32,1699
3/28/17 10:39:40,3/28/17 10:38:59,1700
